time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
14.54726418,0.42908419,5.28132118,2.00000000,-3.18505468,-1.03356389,0.00000000,2.11592200,-0.90972050,0.00000000,-3.04125857,2.94531741,0.00000000,-18.32137223,-1.77687685,0.00000000,0.07026751,-0.10221297,0.05280386,-0.99087171,0.32641985,0.24846665,-0.00011375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.56726418,0.36580210,5.26047187,2.00000000,-3.14336864,-1.05117172,0.00000000,2.05148871,-0.85119129,0.00000000,-3.39916613,2.90651444,0.00000000,-17.45010678,-2.10365196,0.00000000,0.07029930,-0.09934642,0.04972854,-0.99132001,0.32831337,0.28456680,-0.00011149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.58726418,0.30334038,5.23928206,2.00000000,-3.10304165,-1.06761716,0.00000000,1.98007929,-0.79350358,0.00000000,-3.73848105,2.86116298,0.00000000,-16.46157227,-2.43168048,0.00000000,0.07033222,-0.09612468,0.04666412,-0.99178419,0.32940603,0.31922520,-0.00010886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.60726418,0.24167047,5.21777481,2.00000000,-3.06420935,-1.08291835,0.00000000,1.90208925,-0.73678858,0.00000000,-4.05682573,2.80924064,0.00000000,-15.35254418,-2.76069591,0.00000000,0.07036590,-0.09256363,0.04361750,-0.99225910,0.32964224,0.35219377,-0.00010586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.62726418,0.18076119,5.19597281,2.00000000,-3.02699900,-1.09709606,0.00000000,1.81796233,-0.68117788,0.00000000,-4.35175803,2.75073034,0.00000000,-14.11979799,-3.09043170,0.00000000,0.07039995,-0.08868174,0.04059597,-0.99273932,0.32896327,0.38320748,-0.00010248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.64726418,0.12057891,5.17389830,2.00000000,-2.99152849,-1.11017370,0.00000000,1.72819171,-0.62680337,0.00000000,-4.62077136,2.68562034,0.00000000,-12.76010916,-3.42062136,0.00000000,0.07043399,-0.08450028,0.03760727,-0.99321924,0.32730790,0.41198476,-0.00009870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.66726418,0.06108774,5.15157303,2.00000000,-2.95790534,-1.12217732,0.00000000,1.63332139,-0.57379711,0.00000000,-4.86129462,2.61390424,0.00000000,-11.27025318,-3.75099834,0.00000000,0.07046759,-0.08004348,0.03465957,-0.99369315,0.32461315,0.43822845,-0.00009454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.68726418,0.00224974,5.12901818,2.00000000,-2.92622567,-1.13313559,0.00000000,1.53394742,-0.52229125,0.00000000,-5.07069221,2.53558094,0.00000000,-9.64700552,-4.08129614,0.00000000,0.07050038,-0.07533871,0.03176149,-0.99415541,0.32081512,0.46162713,-0.00009001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.70726418,-0.05597481,5.10625436,2.00000000,-2.89657315,-1.14307985,0.00000000,1.43071919,-0.47241789,0.00000000,-5.24626406,2.45065470,0.00000000,-7.88714165,-4.41124823,0.00000000,0.07053194,-0.07041659,0.02892210,-0.99460055,0.31584991,0.48185700,-0.00008510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.72726418,-0.11362717,5.08330152,2.00000000,-2.86901792,-1.15204407,0.00000000,1.32434078,-0.42430901,0.00000000,-5.38524561,2.35913509,0.00000000,-5.98743705,-4.74058809,0.00000000,0.07056193,-0.06531113,0.02615090,-0.99502342,0.30965455,0.49858401,-0.00007985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.74726418,-0.17074988,5.06017889,2.00000000,-2.84361547,-1.16006485,0.00000000,1.21557215,-0.37809634,0.00000000,-5.48480778,2.26103703,0.00000000,-3.94466719,-5.06904920,0.00000000,0.07059001,-0.06005984,0.02345781,-0.99541931,0.30216795,0.51146641,-0.00007429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.76726418,-0.22738641,5.03690496,2.00000000,-2.82040553,-1.16718144,0.00000000,1.10523054,-0.33391126,0.00000000,-5.54205703,2.15638076,0.00000000,-1.75560754,-5.39636503,0.00000000,0.07061588,-0.05470375,0.02085313,-0.99578414,0.29333180,0.52015742,-0.00006845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.78726418,-0.28358088,5.01349738,2.00000000,-2.79941091,-1.17343569,0.00000000,0.99419166,-0.29188467,0.00000000,-5.55403532,2.04519184,0.00000000,0.58296641,-5.72226907,0.00000000,0.07063931,-0.04928750,0.01834752,-0.99611455,0.28309131,0.52430797,-0.00006237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.80726418,-0.33937765,4.98997298,2.00000000,-2.78063629,-1.17887209,0.00000000,0.88339107,-0.25214693,0.00000000,-5.51772011,1.92750118,0.00000000,3.07427919,-6.04649480,0.00000000,0.07066012,-0.04385926,0.01595194,-0.99640807,0.27139581,0.52356922,-0.00005612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.82726418,-0.39482103,4.96634764,2.00000000,-2.76406705,-1.18353769,0.00000000,0.77382538,-0.21482772,0.00000000,-5.43002439,1.80334501,0.00000000,5.72155534,-6.36877568,0.00000000,0.07067821,-0.03847080,0.01367761,-0.99666319,0.25819917,0.51759488,-0.00004976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.84726418,-0.44995481,4.94263628,2.00000000,-2.74966800,-1.18748218,0.00000000,0.66655362,-0.18005596,0.00000000,-5.28779665,1.67276490,0.00000000,8.52801937,-6.68884521,0.00000000,0.07069355,-0.03317735,0.01153594,-0.99687943,0.24345987,0.50604286,-0.00004337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.86726418,-0.50482185,4.91885281,2.00000000,-2.73738214,-1.19075777,0.00000000,0.56269849,-0.14795964,0.00000000,-5.08782087,1.53580773,0.00000000,11.49689581,-7.00643686,0.00000000,0.07070617,-0.02803760,0.00953854,-0.99705744,0.22714084,0.48857630,-0.00003702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.88726418,-0.55946365,4.89501007,2.00000000,-2.72712938,-1.19341925,0.00000000,0.46344763,-0.11866581,0.00000000,-4.82681657,1.39252572,0.00000000,14.63140918,-7.32128410,0.00000000,0.07071621,-0.02311358,0.00769709,-0.99719894,0.20920896,0.46486372,-0.00003081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.90726418,-0.61391989,4.87111975,2.00000000,-2.71880519,-1.19552392,0.00000000,0.37005497,-0.09230040,0.00000000,-4.50143876,1.24297643,0.00000000,17.93478402,-7.63312042,0.00000000,0.07072385,-0.01847062,0.00602339,-0.99730672,0.18963425,0.43457816,-0.00002484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.92726418,-0.66822786,4.84719242,2.00000000,-2.71227933,-1.19713162,0.00000000,0.28384195,-0.06898812,0.00000000,-4.10827797,1.08722275,0.00000000,21.41024484,-7.94167930,0.00000000,0.07072937,-0.01417729,0.00452925,-0.99738450,0.16838876,0.39739542,-0.00001922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.94726418,-0.72242200,4.82323739,2.00000000,-2.70739440,-1.19830463,0.00000000,0.20619888,-0.04885240,0.00000000,-3.64386023,0.92533289,0.00000000,25.06101617,-8.24669421,0.00000000,0.07073308,-0.01030537,0.00322655,-0.99743683,0.14544531,0.35299130,-0.00001405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.96726418,-0.77653334,4.79926270,2.00000000,-2.70396452,-1.19910770,0.00000000,0.13858617,-0.03201522,0.00000000,-3.10464709,0.75738039,0.00000000,28.89032255,-8.54789863,0.00000000,0.07073534,-0.00692985,0.00212716,-0.99746878,0.12077605,0.30103816,-0.00000948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14.98726418,-0.83058885,4.77527510,2.00000000,-2.70177389,-1.19960803,0.00000000,0.08253564,-0.01859707,0.00000000,-2.48703560,0.58344412,0.00000000,32.90138848,-8.84502605,0.00000000,0.07073654,-0.00412901,0.00124302,-0.99748571,0.09435107,0.24120107,-0.00000562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.00726418,-0.88461092,4.75127994,2.00000000,-2.70057533,-1.19987517,0.00000000,0.03965183,-0.00871679,0.00000000,-1.78735832,0.40360830,0.00000000,37.09743850,-9.13780993,0.00000000,0.07073705,-0.00198449,0.00058612,-0.99749285,0.06613720,0.17313412,-0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.02726418,-0.93861662,4.72728117,2.00000000,-2.70008886,-1.19998107,0.00000000,0.01161328,-0.00249148,0.00000000,-1.00188333,0.21796246,0.00000000,41.48169714,-9.42598377,0.00000000,0.07073719,-0.00058144,0.00016854,-0.99749480,0.03609732,0.09647753,-0.00000062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.04726418,-0.99261713,4.70328128,2.00000000,-2.70000016,-1.19999997,0.00000000,0.00017378,-0.00003639,0.00000000,-0.12681421,0.02660146,0.00000000,46.05738891,-9.70928103,0.00000000,0.07073720,-0.00000870,0.00000248,-0.99749499,0.01840788,0.04997414,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.04999858,-1.00000000,4.70000000,2.00000000,-2.70000000,-1.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07073720,0.00000000,0.00000000,-0.99749499,0.00027151,0.00074837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.04999858,-1.00000000,4.70000000,2.00000000,-2.70000000,-1.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70703477,0.00000000,0.00000000,-0.70717879,-0.00272222,0.01852582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.06999858,-1.05399998,4.67599988,1.99999998,-2.69999644,-1.20002436,-0.00000334,0.00053333,-0.00363469,-0.00049883,0.05312612,-0.35963832,-0.04932140,2.62523320,-17.40991107,-2.38220646,0.70703476,0.00011176,0.00015023,-0.70717877,-0.00540282,0.03628124,-0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.08999858,-1.10799972,4.65199807,1.99999974,-2.69997167,-1.20019182,-0.00002631,0.00211675,-0.01423437,-0.00195070,0.10500780,-0.69660216,-0.09531971,2.56289745,-16.29158777,-2.21840574,0.70703458,0.00043675,0.00058946,-0.70717860,-0.01070249,0.07066663,-0.00000014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.10999858,-1.16199857,4.62799035,1.99999868,-2.69990493,-1.20063718,-0.00008729,0.00472532,-0.03135171,-0.00429009,0.15564061,-1.01150529,-0.13808873,2.50034956,-15.20378349,-2.05926918,0.70703384,0.00095990,0.00130088,-0.70717786,-0.01588002,0.10283894,-0.00000033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.12999858,-1.21599550,4.60396989,1.99999588,-2.69977599,-1.20148643,-0.00020340,0.00833402,-0.05455156,-0.00745334,0.20502048,-1.30495470,-0.17772121,2.43760700,-14.14615970,-1.90474350,0.70703197,0.00166670,0.00226827,-0.70717599,-0.02093703,0.13287126,-0.00000057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.14999858,-1.26998906,4.57992742,1.99999007,-2.69956507,-1.20285697,-0.00039050,0.01291776,-0.08341087,-0.01137864,0.25314370,-1.57755062,-0.21430885,2.37468725,-13.11837787,-1.75477543,0.70702821,0.00254310,0.00347589,-0.70717223,-0.02587460,0.16083145,-0.00000087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.16999858,-1.32397743,4.55585140,1.99997968,-2.69925294,-1.20485785,-0.00066323,0.01845137,-0.11751852,-0.01600600,0.30000691,-1.82988651,-0.24794226,2.31160780,-12.12009945,-1.60931170,0.70702173,0.00357553,0.00490847,-0.70716575,-0.03069330,0.18678259,-0.00000123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.18999858,-1.37795838,4.53172822,1.99996288,-2.69882085,-1.20759004,-0.00103503,0.02490961,-0.15647518,-0.02127723,0.34560707,-2.06254903,-0.27871099,2.24838613,-11.15098592,-1.46829904,0.70701162,0.00475081,0.00655118,-0.70715563,-0.03539321,0.21078348,-0.00000163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.20999858,-1.43192934,4.50754231,1.99993754,-2.69825056,-1.21114660,-0.00151823,0.03226721,-0.19989319,-0.02713593,0.38994152,-2.27611812,-0.30670354,2.18503971,-10.21069874,-1.33168417,0.70699692,0.00605619,0.00838956,-0.70714093,-0.03997392,0.23288910,-0.00000207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.22999858,-1.48588736,4.48327629,1.99990133,-2.69752434,-1.21561300,-0.00212402,0.04049882,-0.24739644,-0.03352745,0.43300794,-2.47116690,-0.33200732,2.12158602,-9.29889938,-1.19941384,0.70697668,0.00747928,0.01040955,-0.70712069,-0.04443466,0.25315123,-0.00000254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.24999858,-1.53982916,4.45891120,1.99985169,-2.69662495,-1.22106726,-0.00286253,0.04957906,-0.29862018,-0.04039888,0.47480436,-2.64826176,-0.35470870,2.05804255,-8.41524930,-1.07143475,0.70694998,0.00900806,0.01259741,-0.70709398,-0.04877425,0.27161896,-0.00000305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.26999858,-1.59375109,4.43442654,1.99978588,-2.69553569,-1.22758025,-0.00374284,0.05948252,-0.35321095,-0.04769902,0.51532916,-2.80796228,-0.37489297,1.99442678,-7.55940997,-0.94769365,0.70691590,0.01063084,0.01493973,-0.70705990,-0.05299127,0.28833918,-0.00000358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.28999858,-1.64764921,4.40980050,1.99970098,-2.69424033,-1.23521586,-0.00477302,0.07018374,-0.41082639,-0.05537838,0.55458107,-2.95082130,-0.39264435,1.93075619,-6.73104285,-0.82813727,0.70687363,0.01233628,0.01742341,-0.70701762,-0.05708400,0.30335716,-0.00000413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.30999858,-1.70151923,4.38501004,1.99959392,-2.69272319,-1.24403126,-0.00596018,0.08165727,-0.47113516,-0.06338913,0.59255916,-3.07738489,-0.40804600,1.86704825,-5.92980941,-0.71271232,0.70682241,0.01411334,0.02003563,-0.70696638,-0.06105059,0.31671694,-0.00000470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.32999858,-1.75535656,4.36003105,1.99946149,-2.69096906,-1.25407708,-0.00731048,0.09387761,-0.53381675,-0.07168510,0.62926287,-3.18819231,-0.42118003,1.80332045,-5.15537111,-0.60136553,0.70676157,0.01595133,0.02276390,-0.70690554,-0.06488904,0.32846184,-0.00000529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.34999858,-1.80915631,4.33483846,1.99930037,-2.68896328,-1.26539768,-0.00882919,0.10681929,-0.59856137,-0.08022175,0.66469196,-3.28377611,-0.43212745,1.73959027,-4.40738943,-0.49404365,0.70669057,0.01783985,0.02559597,-0.70683451,-0.06859730,0.33863477,-0.00000588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.36999858,-1.86291332,4.30940639,1.99910717,-2.68669165,-1.27803129,-0.01052067,0.12045680,-0.66506981,-0.08895615,0.69884658,-3.36466201,-0.44096825,1.67587518,-3.68552582,-0.39069339,0.70660894,0.01976882,0.02851991,-0.70675287,-0.07217332,0.34727862,-0.00000649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.38999858,-1.91662212,4.28370824,1.99887837,-2.68414053,-1.29201030,-0.01238848,0.13476466,-0.73305332,-0.09784696,0.73172719,-3.43136900,-0.44778131,1.61219267,-2.98944176,-0.29126148,0.70651636,0.02172849,0.03152405,-0.70666027,-0.07561509,0.35443649,-0.00000709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.40999858,-1.97027699,4.25771683,1.99861043,-2.68129677,-1.30736140,-0.01443533,0.14971740,-0.80223346,-0.10685441,0.76333462,-3.48440929,-0.45264448,1.54856023,-2.31879870,-0.19569465,0.70641262,0.02370941,0.03459704,-0.70655652,-0.07892069,0.36015199,-0.00000770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.42999858,-2.02387195,4.23140449,1.99829975,-2.67814771,-1.32410583,-0.01666318,0.16528956,-0.87234195,-0.11594026,0.79367005,-3.52428830,-0.45563451,1.48499532,-1.67325812,-0.10393964,0.70629765,0.02570248,0.03772782,-0.70644152,-0.08208838,0.36446933,-0.00000830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.44999858,-2.07740078,4.20474320,1.99794269,-2.67468123,-1.34225955,-0.01907322,0.18145573,-0.94312058,-0.12506780,0.82273500,-3.55150471,-0.45682712,1.42151543,-1.05248147,-0.01594316,0.70617148,0.02769891,0.04090561,-0.70631533,-0.08511655,0.36743352,-0.00000889,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.46999858,-2.13085701,4.17770464,1.99753561,-2.67088569,-1.36183346,-0.02166593,0.19819050,-1.01432100,-0.13420186,0.85053135,-3.56655040,-0.45629694,1.35813804,-0.45613023,0.06834805,0.70603428,0.02969024,0.04411999,-0.70617810,-0.08800384,0.36909040,-0.00000948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.48999858,-2.18423394,4.15026035,1.99707484,-2.66674998,-1.38283361,-0.02444111,0.21546854,-1.08570469,-0.14330869,0.87706132,-3.56991049,-0.45411754,1.29488063,0.11613414,0.14898726,0.70588634,0.03166836,0.04736083,-0.70603013,-0.09074913,0.36948668,-0.00001005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.50999858,-2.23752467,4.12238178,1.99655675,-2.66226349,-1.40526134,-0.02739788,0.23326453,-1.15704271,-0.15235605,0.90232749,-3.56206335,-0.45036144,1.23176068,0.66465017,0.22602776,0.70572806,0.03362551,0.05061834,-0.70587181,-0.09335154,0.36866993,-0.00001062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.52999858,-2.29072207,4.09404040,1.99597772,-2.65741612,-1.42911354,-0.03053475,0.25155323,-1.22811565,-0.16131311,0.92633278,-3.54348055,-0.44510007,1.16879567,1.18975640,0.29952280,0.70555995,0.03555426,0.05388307,-0.70570367,-0.09581048,0.36668854,-0.00001116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.54999858,-2.34381884,4.06520779,1.99533417,-2.65219825,-1.45438280,-0.03384961,0.27030946,-1.29871346,-0.17015048,0.94908046,-3.51462691,-0.43840381,1.10600308,1.69179137,0.36952565,0.70538263,0.03744755,0.05714595,-0.70552631,-0.09812565,0.36359159,-0.00001169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.56999858,-2.39680747,4.03585571,1.99462257,-2.64660079,-1.48105757,-0.03733978,0.28950809,-1.36863531,-0.17884016,0.97057417,-3.47596045,-0.43034197,1.04340039,2.17109360,0.43608960,0.70519680,0.03929868,0.06039822,-0.70534044,-0.10029704,0.35942881,-0.00001220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.58999858,-2.44968029,4.00595622,1.99383943,-2.64061514,-1.50912242,-0.04100205,0.30912409,-1.43768947,-0.18735551,0.99081786,-3.42793246,-0.42098280,0.98100508,2.62800163,0.49926792,0.70500327,0.04110129,0.06363152,-0.70514687,-0.10232491,0.35425037,-0.00001268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.60999858,-2.50242944,3.97548168,1.99298136,-2.63423321,-1.53855815,-0.04483267,0.32913250,-1.50569317,-0.19567127,1.00981587,-3.37098742,-0.41039347,0.91883464,3.06285400,0.55911386,0.70480290,0.04284939,0.06683785,-0.70494646,-0.10420982,0.34810677,-0.00001315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.62999858,-2.55504692,3.94440490,1.99204503,-2.62744739,-1.56934199,-0.04882741,0.34950845,-1.57247244,-0.20376349,1.02757286,-3.30556308,-0.39864010,0.85690653,3.47598924,0.61568072,0.70459663,0.04453735,0.07000957,-0.70474015,-0.10595258,0.34104866,-0.00001359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.64999858,-2.60752459,3.91269918,1.99102721,-2.62025059,-1.60144778,-0.05298157,0.37022718,-1.63786203,-0.21160955,1.04409386,-3.23209038,-0.38578775,0.79523825,3.86774588,0.66902175,0.70438545,0.04615990,0.07313945,-0.70452893,-0.10755428,0.33312669,-0.00001401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.66999858,-2.65985416,3.88033837,1.98992474,-2.61263618,-1.63484616,-0.05729001,0.39126400,-1.70170523,-0.21918810,1.05938424,-3.15099351,-0.37190038,0.73384727,4.23846246,0.71919022,0.70417042,0.04771212,0.07622059,-0.70431385,-0.10901620,0.32439130,-0.00001440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.68999858,-2.71202721,3.84729694,1.98873461,-2.60459807,-1.66950469,-0.06174718,0.41259438,-1.76385373,-0.22647908,1.07344972,-3.06268989,-0.35704093,0.67275108,4.58847751,0.76623942,0.70395259,0.04918944,0.07924651,-0.70409598,-0.11033988,0.31489256,-0.00001477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.70999858,-2.76403522,3.81355002,1.98745390,-2.59613062,-1.70538807,-0.06634713,0.43419387,-1.82416752,-0.23346367,1.08629637,-2.96759016,-0.34127125,0.61196714,4.91812958,0.81022261,0.70373307,0.05058764,0.08221108,-0.70387641,-0.11152700,0.30468002,-0.00001511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15.72999858,-2.81586954,3.77907350,1.98607982,-2.58722868,-1.74245828,-0.07108356,0.45603815,-1.88251472,-0.24012427,1.09793060,-2.86609820,-0.32465211,0.55151296,5.22775718,0.85119307,0.70351296,0.05190284,0.08510854,-0.70365627,-0.11257945,0.29380252,-0.00001542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
